"Id","Date","Name","LedgerNo","Label","Debit","Credit","PartyID"
"2495","2024-06-28 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10145                                    ","Sales                                                                                                                                                                                                   ","48316.00","0.00","C-0010              "
"2496","2024-07-13 00:00:00","HARRIS MART                                                                                                                                                                                             ","INV-2024-10172                                    ","Sales                                                                                                                                                                                                   ","16976.00","0.00","C-0019              "
"2497","2024-07-13 00:00:00","BALAMURUGAN ENTERPRISES                                                                                                                                                                                 ","INV-2024-10173                                    ","Sales                                                                                                                                                                                                   ","4155.00","0.00","C-0017              "
"2498","2024-07-13 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10173                                    ","Payment                                                                                                                                                                                                 ","0.00","4155.00","C-0017              "
"2499","2024-07-13 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10174                                    ","Sales                                                                                                                                                                                                   ","8205.00","0.00","C-0021              "
"2500","2024-07-13 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10174                                    ","Payment                                                                                                                                                                                                 ","0.00","8205.00","C-0021              "
"2503","2024-07-14 00:00:00","PET CITY ZOOM N GROOM                                                                                                                                                                                   ","INV-2024-10175                                    ","Sales                                                                                                                                                                                                   ","172504.00","0.00","C-0041              "
"2504","2024-07-14 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10175                                    ","Payment                                                                                                                                                                                                 ","0.00","172504.00","C-0041              "
"2505","2024-07-16 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10178                                    ","Sales                                                                                                                                                                                                   ","70321.12","0.00","C-0010              "
"2506","2024-07-16 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10178                                    ","Payment                                                                                                                                                                                                 ","0.00","70321.12","C-0010              "
"2507","2024-05-03 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-47                                       ","Sales                                                                                                                                                                                                   ","32232.00","0.00","C-0009              "
"2508","2024-05-28 00:00:00","Cash Account                                                                                                                                                                                            ","C-0009 - T-15                                     ","Payment                                                                                                                                                                                                 ","0.00","28314.00","C-0009              "
"2509","2024-05-28 00:00:00","Cash Account                                                                                                                                                                                            ","C-0009 - T-16                                     ","Payment                                                                                                                                                                                                 ","0.00","119142.00","C-0009              "
"2510","2024-07-17 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10180                                    ","Sales                                                                                                                                                                                                   ","2025.00","0.00","C-0021              "
"2511","2024-07-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10180                                    ","Payment                                                                                                                                                                                                 ","0.00","2025.00","C-0021              "
"2512","2024-07-17 00:00:00","SADIQ BHAI PHARMA PRIVATE LIMITED                                                                                                                                                                       ","INV-2024-10181                                    ","Sales                                                                                                                                                                                                   ","16005.00","0.00","C-0031              "
"2513","2024-07-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10181                                    ","Payment                                                                                                                                                                                                 ","0.00","16005.00","C-0031              "
"2514","2024-07-17 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10182                                    ","Sales                                                                                                                                                                                                   ","4646.00","0.00","C-0006              "
"2515","2024-07-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10182                                    ","Payment                                                                                                                                                                                                 ","0.00","4646.00","C-0006              "
"2516","2024-07-17 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10183                                    ","Sales                                                                                                                                                                                                   ","28871.08","0.00","C-0010              "
"2517","2024-07-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10183                                    ","Payment                                                                                                                                                                                                 ","0.00","28871.08","C-0010              "
"2518","2024-07-17 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10184                                    ","Sales                                                                                                                                                                                                   ","12672.00","0.00","C-0010              "
"2519","2024-07-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10184                                    ","Payment                                                                                                                                                                                                 ","0.00","12672.00","C-0010              "
"2520","2024-07-18 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2024-10185                                    ","Sales                                                                                                                                                                                                   ","13485.00","0.00","C-0005              "
"2521","2024-07-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10185                                    ","Payment                                                                                                                                                                                                 ","0.00","13485.00","C-0005              "
"2522","2024-07-18 00:00:00","DHINESH                                                                                                                                                                                                 ","INV-2024-10186                                    ","Sales                                                                                                                                                                                                   ","37347.00","0.00","C-0028              "
"2523","2024-07-18 00:00:00","DHINESH                                                                                                                                                                                                 ","INV-2024-10187                                    ","Sales                                                                                                                                                                                                   ","12234.00","0.00","C-0028              "
"2524","2024-07-20 00:00:00","JOYRA TRADERS                                                                                                                                                                                           ","INV-2024-10188                                    ","Sales                                                                                                                                                                                                   ","6996.00","0.00","C-0027              "
"2525","2024-07-21 00:00:00","STAR VETERINARY WORLD                                                                                                                                                                                   ","INV-2024-10189                                    ","Sales                                                                                                                                                                                                   ","2212.00","0.00","C-0042              "
"2526","2024-07-21 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10189                                    ","Payment                                                                                                                                                                                                 ","0.00","2212.00","C-0042              "
"2527","2024-07-22 00:00:00","HAPPY PETS INTERNATIONAL                                                                                                                                                                                ","INV-2024-10190                                    ","Sales                                                                                                                                                                                                   ","163226.00","0.00","C-0015              "
"2528","2024-07-22 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10190                                    ","Payment                                                                                                                                                                                                 ","0.00","163226.00","C-0015              "
"2529","2024-07-22 00:00:00","HAPPY PETS INTERNATIONAL                                                                                                                                                                                ","INV-2024-10191                                    ","Sales                                                                                                                                                                                                   ","33523.60","0.00","C-0015              "
"2530","2024-07-22 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10191                                    ","Payment                                                                                                                                                                                                 ","0.00","33523.60","C-0015              "
"2531","2024-07-22 00:00:00","HEADS & TAILS                                                                                                                                                                                           ","INV-2024-10192                                    ","Sales                                                                                                                                                                                                   ","22792.00","0.00","C-0034              "
"2532","2024-07-22 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10192                                    ","Payment                                                                                                                                                                                                 ","0.00","22792.00","C-0034              "
"2533","2024-07-23 00:00:00","JAIHIND PHARMA                                                                                                                                                                                          ","INV-2024-10193                                    ","Sales                                                                                                                                                                                                   ","1530.00","0.00","C-0030              "
"2534","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10193                                    ","Payment                                                                                                                                                                                                 ","0.00","1530.00","C-0030              "
"2535","2024-07-23 00:00:00","WOW PUPS                                                                                                                                                                                                ","INV-2024-10194                                    ","Sales                                                                                                                                                                                                   ","5516.00","0.00","C-0023              "
"2536","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10194                                    ","Payment                                                                                                                                                                                                 ","0.00","5516.00","C-0023              "
"2537","2024-07-23 00:00:00","S.S.PET CLINICS PHARMACY                                                                                                                                                                                ","INV-2024-10195                                    ","Sales                                                                                                                                                                                                   ","8754.00","0.00","C-0038              "
"2538","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10195                                    ","Payment                                                                                                                                                                                                 ","0.00","8754.00","C-0038              "
"2539","2024-07-23 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10196                                    ","Sales                                                                                                                                                                                                   ","7402.00","0.00","C-0021              "
"2540","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10196                                    ","Payment                                                                                                                                                                                                 ","0.00","7402.00","C-0021              "
"2541","2024-07-23 00:00:00","ANNAI AQUARIUM                                                                                                                                                                                          ","INV-2024-10197                                    ","Sales                                                                                                                                                                                                   ","9607.00","0.00","C-0014              "
"2542","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10197                                    ","Payment                                                                                                                                                                                                 ","0.00","9607.00","C-0014              "
"2543","2024-07-23 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10198                                    ","Sales                                                                                                                                                                                                   ","1540.00","0.00","C-0021              "
"2544","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10198                                    ","Payment                                                                                                                                                                                                 ","0.00","1540.00","C-0021              "
"2545","2024-07-23 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10199                                    ","Sales                                                                                                                                                                                                   ","9653.00","0.00","C-0010              "
"2546","2024-07-23 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2024-10200                                    ","Sales                                                                                                                                                                                                   ","4176.00","0.00","C-0005              "
"2547","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10200                                    ","Payment                                                                                                                                                                                                 ","0.00","4176.00","C-0005              "
"2548","2024-07-23 00:00:00","DHINESH                                                                                                                                                                                                 ","INV-2024-10201                                    ","Sales                                                                                                                                                                                                   ","8017.00","0.00","C-0028              "
"2549","2024-07-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10201                                    ","Payment                                                                                                                                                                                                 ","0.00","8017.00","C-0028              "
"2550","2024-07-15 00:00:00","NSK Pet Clinic                                                                                                                                                                                          ","INV-2024-10176                                    ","Sales                                                                                                                                                                                                   ","11333.00","0.00","C-0001              "
"2551","2024-07-24 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10202                                    ","Sales                                                                                                                                                                                                   ","4626.90","0.00","C-0010              "
"2552","2024-07-27 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10202                                    ","Payment                                                                                                                                                                                                 ","0.00","4626.90","C-0010              "
"2553","2024-07-25 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10203                                    ","Sales                                                                                                                                                                                                   ","2513.00","0.00","C-0002              "
"2554","2024-07-25 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10204                                    ","Sales                                                                                                                                                                                                   ","3251.00","0.00","C-0006              "
"2555","2024-07-27 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10204                                    ","Payment                                                                                                                                                                                                 ","0.00","3251.00","C-0006              "
"2556","2024-07-25 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10205                                    ","Sales                                                                                                                                                                                                   ","420.00","0.00","C-0006              "
"2557","2024-07-27 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10205                                    ","Payment                                                                                                                                                                                                 ","0.00","420.00","C-0006              "
"2558","2024-07-27 00:00:00","BLUE'S PET CLINIC                                                                                                                                                                                       ","INV-2024-10206                                    ","Sales                                                                                                                                                                                                   ","14873.00","0.00","C-0004              "
"2559","2024-07-29 00:00:00","DHINESH                                                                                                                                                                                                 ","INV-2024-10207                                    ","Sales                                                                                                                                                                                                   ","8721.00","0.00","C-0028              "
"2562","2024-07-31 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10209                                    ","Sales                                                                                                                                                                                                   ","5561.00","0.00","C-0006              "
"2563","2024-07-31 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10209                                    ","Payment                                                                                                                                                                                                 ","0.00","5561.00","C-0006              "
"2564","2024-07-31 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10210                                    ","Sales                                                                                                                                                                                                   ","32752.00","0.00","C-0032              "
"2565","2024-07-31 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10210                                    ","Payment                                                                                                                                                                                                 ","0.00","32752.00","C-0032              "
"2566","2024-08-01 00:00:00","fizal                                                                                                                                                                                                   ","INV-2024-10211                                    ","Sales                                                                                                                                                                                                   ","7500.00","0.00","C-0044              "
"2567","2024-08-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10211                                    ","Payment                                                                                                                                                                                                 ","0.00","7500.00","C-0044              "
"2568","2024-08-01 00:00:00","super medical                                                                                                                                                                                           ","INV-2024-10212                                    ","Sales                                                                                                                                                                                                   ","11542.00","0.00","C-0043              "
"2569","2024-08-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10212                                    ","Payment                                                                                                                                                                                                 ","0.00","11542.00","C-0043              "
"3566","2024-08-02 00:00:00","HAPPY PETS INTERNATIONAL                                                                                                                                                                                ","INV-2024-10213                                    ","Sales                                                                                                                                                                                                   ","260224.00","0.00","C-0015              "
"3567","2024-08-02 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10213                                    ","Payment                                                                                                                                                                                                 ","0.00","260224.00","C-0015              "
"3568","2024-08-04 00:00:00","JJ AQUARIUM                                                                                                                                                                                             ","INV-2024-10214                                    ","Sales                                                                                                                                                                                                   ","7643.00","0.00","C-0024              "
"3569","2024-08-04 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10214                                    ","Payment                                                                                                                                                                                                 ","0.00","7643.00","C-0024              "
"3570","2024-08-05 00:00:00","WOW PUPS                                                                                                                                                                                                ","INV-2024-10215                                    ","Sales                                                                                                                                                                                                   ","10069.00","0.00","C-0023              "
"3571","2024-08-05 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10215                                    ","Payment                                                                                                                                                                                                 ","0.00","10069.00","C-0023              "
"3572","2024-08-12 00:00:00","HARRIS MART                                                                                                                                                                                             ","INV-2024-10216                                    ","Sales                                                                                                                                                                                                   ","9392.00","0.00","C-0019              "
"3573","2024-08-12 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10217                                    ","Sales                                                                                                                                                                                                   ","26738.00","0.00","C-0032              "
"3574","2024-08-12 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10217                                    ","Payment                                                                                                                                                                                                 ","0.00","26738.00","C-0032              "
"3575","2024-08-12 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-10218                                    ","Sales                                                                                                                                                                                                   ","26291.00","0.00","C-0011              "
"3576","2024-08-12 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10218                                    ","Payment                                                                                                                                                                                                 ","0.00","26291.00","C-0011              "
"3577","2024-08-12 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-10219                                    ","Sales                                                                                                                                                                                                   ","4459.00","0.00","C-0011              "
"3578","2024-08-12 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10219                                    ","Payment                                                                                                                                                                                                 ","0.00","4459.00","C-0011              "
"3579","2024-08-12 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10220                                    ","Sales                                                                                                                                                                                                   ","5250.00","0.00","C-0021              "
"3580","2024-08-12 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10220                                    ","Payment                                                                                                                                                                                                 ","0.00","5250.00","C-0021              "
