"SP_ID","StockID","ProductID","BatchNo","Qty","FreeQty","MRP","Price","CGSTPer","CGSTAmt","SGSTPer","SGSTAmt","IGSTPer","IGSTAmt","DiscountPer","DiscountAmt","SalesRate","TotalAmount","MfgDate","ExpiryDate"
"362","43","191","1","32.00","","95.00","56.35","9.00","162.29","9.00","162.29","0.00","0.00","0.0000","0.00","80.51","2127.78","2024-03-12 00:00:00","2024-03-12 00:00:00"
"363","44","192","3","5.00","","5000.00","2891.95","9.00","1262.34","9.00","1262.34","0.00","0.00","3.0000","433.79","4237.29","16550.64","2024-04-04 00:00:00","2024-04-04 00:00:00"
"364","44","110","3-1","18.00","","425.00","245.82","9.00","398.23","9.00","398.23","0.00","0.00","0.0000","0.00","360.17","5221.22","2024-03-10 00:00:00","2024-03-10 00:00:00"
"365","44","117","3-1","18.00","","450.00","260.28","9.00","421.65","9.00","421.65","0.00","0.00","0.0000","0.00","381.36","5528.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"366","44","118","3-1","54.00","","205.00","118.57","9.00","576.25","9.00","576.25","0.00","0.00","0.0000","0.00","173.73","7555.28","2024-03-10 00:00:00","2024-03-10 00:00:00"
"367","44","139","3-1","48.00","","70.00","40.49","9.00","174.92","9.00","174.92","0.00","0.00","0.0000","0.00","59.32","2293.36","2024-03-10 00:00:00","2024-03-10 00:00:00"
"368","44","140","3-1","48.00","","70.00","40.49","9.00","174.92","9.00","174.92","0.00","0.00","0.0000","0.00","59.32","2293.36","2024-03-10 00:00:00","2024-03-10 00:00:00"
"369","44","138","3-1","48.00","","70.00","40.49","9.00","174.92","9.00","174.92","0.00","0.00","0.0000","0.00","59.32","2293.36","2024-03-10 00:00:00","2024-03-10 00:00:00"
"370","44","149","3-1","15.00","","2950.00","1706.25","9.00","2303.44","9.00","2303.44","0.00","0.00","0.0000","0.00","2500.00","30200.63","2024-03-10 00:00:00","2024-03-10 00:00:00"
"371","44","150","3-1","24.00","","690.00","399.09","9.00","862.03","9.00","862.03","0.00","0.00","0.0000","0.00","584.75","11302.22","2024-03-10 00:00:00","2024-03-10 00:00:00"
"372","44","152","3-1","72.00","","125.00","72.30","9.00","468.50","9.00","468.50","0.00","0.00","0.0000","0.00","105.93","6142.60","2024-03-10 00:00:00","2024-03-10 00:00:00"
"373","44","154","3-1","30.00","","365.00","211.11","9.00","570.00","9.00","570.00","0.00","0.00","0.0000","0.00","309.32","7473.30","2024-03-10 00:00:00","2024-03-10 00:00:00"
"374","44","194","3","8.00","","1150.00","665.15","9.00","454.96","9.00","454.96","0.00","0.00","5.0000","266.06","974.58","5965.06","2024-04-04 00:00:00","2024-04-04 00:00:00"
"375","44","164","3-1","144.00","","40.00","23.14","9.00","299.89","9.00","299.89","0.00","0.00","0.0000","0.00","33.90","3931.94","2024-03-10 00:00:00","2024-03-10 00:00:00"
"376","44","163","3-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"377","44","165","3-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"378","44","167","3-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"379","44","168","3-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"380","45","102","4-1","18.00","","450.00","260.28","9.00","421.65","9.00","421.65","0.00","0.00","0.0000","0.00","381.36","5528.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"381","45","103","4-1","18.00","","450.00","260.28","9.00","421.65","9.00","421.65","0.00","0.00","0.0000","0.00","381.36","5528.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"382","45","195","4-1","5.00","","2120.00","1226.19","9.00","551.79","9.00","551.79","0.00","0.00","0.0000","0.00","1796.61","7234.53","2024-04-05 00:00:00","2024-04-05 00:00:00"
"383","45","110","4-1","12.00","","425.00","245.82","9.00","265.49","9.00","265.49","0.00","0.00","0.0000","0.00","360.17","3480.82","2024-03-10 00:00:00","2024-03-10 00:00:00"
"384","45","112","4-1","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-03-10 00:00:00","2024-03-10 00:00:00"
"385","45","113","4-1","10.00","","2120.00","1226.19","9.00","1103.57","9.00","1103.57","0.00","0.00","0.0000","0.00","1796.61","14469.04","2024-03-10 00:00:00","2024-03-10 00:00:00"
"386","45","196","4-1","36.00","","440.00","254.49","9.00","824.55","9.00","824.55","0.00","0.00","0.0000","0.00","372.88","10810.74","2024-04-05 00:00:00","2024-04-05 00:00:00"
"387","45","115","4-1","72.00","","195.00","112.79","9.00","730.88","9.00","730.88","0.00","0.00","0.0000","0.00","165.25","9582.64","2024-03-10 00:00:00","2024-03-10 00:00:00"
"388","45","116","4-1","15.00","","2150.00","1243.54","9.00","1678.78","9.00","1678.78","0.00","0.00","0.0000","0.00","1822.03","22010.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"389","45","118","4-1","72.00","","205.00","118.57","9.00","768.33","9.00","768.33","0.00","0.00","0.0000","0.00","173.73","10073.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"390","45","197","4-1","144.00","","25.00","14.46","9.00","187.40","9.00","187.40","0.00","0.00","0.0000","0.00","21.19","2457.04","2024-04-05 00:00:00","2024-04-05 00:00:00"
"391","45","123","4-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"392","45","198","4-1","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-04-05 00:00:00","2024-04-05 00:00:00"
"393","45","135","4-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"394","45","136","4-1","480.00","","45.00","26.03","9.00","1124.50","9.00","1124.50","0.00","0.00","0.0000","0.00","38.14","14743.40","2024-03-10 00:00:00","2024-03-10 00:00:00"
"395","45","137","4-1","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"396","45","199","4-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-04-05 00:00:00","2024-04-05 00:00:00"
"397","45","141","4-1","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"398","45","142","4-1","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"399","46","49","TSNS030923","12.00","","750.00","343.83","9.00","371.34","9.00","371.34","0.00","0.00","0.0000","0.00","635.59","4868.64","2023-10-21 00:00:00","2025-10-01 00:00:00"
"400","46","49","5 1","12.00","","750.00","343.83","9.00","371.34","9.00","371.34","0.00","0.00","0.0000","0.00","635.59","4868.64","2023-10-21 00:00:00","2025-10-01 00:00:00"
"401","46","66","CSNS200723","16.00","","1850.00","848.11","9.00","1221.28","9.00","1221.28","0.00","0.00","0.0000","0.00","1567.80","16012.32","2023-10-01 00:00:00","2025-10-15 00:00:00"
"402","46","50","TSNP010523","18.00","","725.00","332.37","9.00","538.44","9.00","538.44","0.00","0.00","0.0000","0.00","614.41","7059.54","2023-10-21 00:00:00","2025-10-21 00:00:00"
"403","46","51","CSNP160923","12.00","","1750.00","802.27","9.00","866.45","9.00","866.45","0.00","0.00","0.0000","0.00","1483.05","11360.14","2023-10-21 00:00:00","2025-10-01 00:00:00"
"404","46","200","3-1","2.00","","6500.00","2979.87","9.00","536.38","9.00","536.38","0.00","0.00","0.0000","0.00","5508.47","7032.49","2024-04-13 00:00:00","2024-04-13 00:00:00"
"405","46","67","OGZC101123","600.00","","99.00","45.02","9.00","2431.08","9.00","2431.08","0.00","0.00","0.0000","0.00","83.90","31874.16","2023-12-06 00:00:00","2025-11-01 00:00:00"
"406","47","66","CSNS200723","4.00","","1850.00","848.11","9.00","305.32","9.00","305.32","0.00","0.00","0.0000","0.00","1567.80","4003.08","2023-10-01 00:00:00","2025-10-15 00:00:00"
"407","47","50","TSNP010523","30.00","","725.00","332.37","9.00","897.40","9.00","897.40","0.00","0.00","0.0000","0.00","614.41","11765.90","2023-10-21 00:00:00","2025-10-21 00:00:00"
"408","47","51","CSNP160923","12.00","","1750.00","802.27","9.00","866.45","9.00","866.45","0.00","0.00","0.0000","0.00","1483.05","11360.14","2023-10-21 00:00:00","2025-10-01 00:00:00"
"409","47","49","TSNS030923","30.00","","750.00","343.83","9.00","928.34","9.00","928.34","0.00","0.00","0.0000","0.00","635.59","12171.58","2023-10-21 00:00:00","2025-10-01 00:00:00"
"410","47","201","3-1","30.00","","680.00","311.74","9.00","841.70","9.00","841.70","0.00","0.00","0.0000","0.00","576.27","11035.60","2024-04-13 00:00:00","2024-04-13 00:00:00"
"411","47","202","3","12.00","","1600.00","733.50","9.00","792.19","9.00","792.19","0.00","0.00","0.0000","0.00","1355.93","10386.44","2024-04-13 00:00:00","2024-04-13 00:00:00"
"412","47","16","TSCK100723","60.00","","450.00","206.30","9.00","1114.02","9.00","1114.02","0.00","0.00","0.0000","0.00","381.36","14606.04","2023-07-21 00:00:00","2025-07-21 00:00:00"
"413","47","18","TSCA040823","60.00","","410.00","187.96","9.00","1014.98","9.00","1014.98","0.00","0.00","0.0000","0.00","347.46","13307.56","2023-08-08 00:00:00","2025-08-08 00:00:00"
"414","47","1","NSCA040823","20.00","","1900.00","871.04","9.00","1567.87","9.00","1567.87","0.00","0.00","0.0000","0.00","1610.17","20556.54","2023-08-18 00:00:00","2025-08-18 00:00:00"
"415","48","67","OGZC101123","120.00","","99.00","45.02","9.00","486.22","9.00","486.22","0.00","0.00","0.0000","0.00","83.90","6374.84","2023-12-06 00:00:00","2025-11-01 00:00:00"
"416","49","1","NSCA040823","1.00","","1900.00","871.04","9.00","78.39","9.00","78.39","0.00","0.00","0.0000","0.00","1610.17","1027.82","2023-08-18 00:00:00","2025-08-18 00:00:00"
"417","50","18","TSCA040823","30.00","","410.00","187.96","9.00","507.49","9.00","507.49","0.00","0.00","0.0000","0.00","347.46","6653.78","2023-08-08 00:00:00","2025-08-08 00:00:00"
"418","50","1","NSCA040823","15.00","","1900.00","871.04","9.00","1175.90","9.00","1175.90","0.00","0.00","0.0000","0.00","1610.17","15417.40","2023-08-18 00:00:00","2025-08-18 00:00:00"
"419","50","17","TSCP030823","30.00","","430.00","197.13","9.00","532.25","9.00","532.25","0.00","0.00","0.0000","0.00","364.41","6978.40","2023-08-07 00:00:00","2025-08-07 00:00:00"
"420","50","3","NSCP120923","20.00","","2000.00","916.88","9.00","1650.38","9.00","1650.38","0.00","0.00","0.0000","0.00","1694.92","21638.36","2023-09-15 00:00:00","2025-09-15 00:00:00"
"421","50","201","3-1","18.00","","680.00","311.74","9.00","505.02","9.00","505.02","0.00","0.00","0.0000","0.00","576.27","6621.36","2024-04-13 00:00:00","2024-04-13 00:00:00"
"422","50","50","TSNP010523","18.00","","725.00","332.37","9.00","538.44","9.00","538.44","0.00","0.00","0.0000","0.00","614.41","7059.54","2023-10-21 00:00:00","2025-10-21 00:00:00"
"423","50","49","TSNS030923","18.00","","750.00","343.83","9.00","557.00","9.00","557.00","0.00","0.00","0.0000","0.00","635.59","7302.94","2023-10-21 00:00:00","2025-10-01 00:00:00"
"424","50","203","3-1","4.00","","7200.00","3300.77","9.00","1188.28","9.00","1188.28","0.00","0.00","0.0000","0.00","6101.69","15579.65","2024-04-13 00:00:00","2024-04-13 00:00:00"
"425","50","66","CSNS200723","20.00","","1850.00","848.11","9.00","1526.60","9.00","1526.60","0.00","0.00","0.0000","0.00","1567.80","20015.40","2023-10-01 00:00:00","2025-10-15 00:00:00"
"426","51","7","CF009","48.00","","199.00","81.81","9.00","353.42","9.00","353.42","0.00","0.00","0.0000","0.00","168.64","4633.72","2023-08-24 00:00:00","2025-04-24 00:00:00"
"427","51","8","MEF005","36.00","","199.00","81.81","9.00","265.06","9.00","265.06","0.00","0.00","0.0000","0.00","168.64","3475.28","2023-05-01 00:00:00","2025-01-01 00:00:00"
"428","51","9","MUF010","36.00","","199.00","81.81","9.00","265.06","9.00","265.06","0.00","0.00","0.0000","0.00","168.64","3475.28","2023-09-04 00:00:00","2025-05-04 00:00:00"
"429","51","10","B-04","300.00","","20.00","10.46","9.00","282.42","9.00","282.42","0.00","0.00","0.0000","0.00","16.95","3702.84","2023-08-25 00:00:00","2025-04-25 00:00:00"
"430","51","11","B-6","300.00","","20.00","10.46","9.00","282.42","9.00","282.42","0.00","0.00","0.0000","0.00","16.95","3702.84","2023-06-06 00:00:00","2025-02-06 00:00:00"
"431","51","12","B-02","300.00","","20.00","10.46","9.00","282.42","9.00","282.42","0.00","0.00","0.0000","0.00","16.95","3702.84","2023-08-01 00:00:00","2025-04-01 00:00:00"
"432","51","15","BS2311","48.00","","329.00","135.25","9.00","584.28","9.00","584.28","0.00","0.00","0.0000","0.00","278.81","7660.56","2023-08-01 00:00:00","2025-08-01 00:00:00"
"433","51","91","2024 1","36.00","","220.00","90.44","9.00","293.03","9.00","293.03","0.00","0.00","0.0000","0.00","186.44","3841.90","2024-02-09 00:00:00","2026-10-13 00:00:00"
"434","51","92","2024 1","36.00","","220.00","90.44","9.00","293.03","9.00","293.03","0.00","0.00","0.0000","0.00","186.44","3841.90","2024-02-09 00:00:00","2026-09-16 00:00:00"
"435","51","93","2024 1","36.00","","220.00","90.44","9.00","293.03","9.00","293.03","0.00","0.00","0.0000","0.00","186.44","3841.90","2024-02-09 00:00:00","2024-02-09 00:00:00"
"436","52","4","CF008","24.00","","349.00","143.48","9.00","309.92","9.00","309.92","0.00","0.00","0.0000","0.00","295.76","4063.36","2023-08-08 00:00:00","2025-04-08 00:00:00"
"437","52","6","MUF007","24.00","","349.00","143.48","9.00","309.92","9.00","309.92","0.00","0.00","0.0000","0.00","295.76","4063.36","2023-07-06 00:00:00","2025-02-06 00:00:00"
"438","52","9","MUF010","60.00","","199.00","81.81","9.00","441.77","9.00","441.77","0.00","0.00","0.0000","0.00","168.64","5792.14","2023-09-04 00:00:00","2025-05-04 00:00:00"
"439","52","10","B-04","600.00","","20.00","10.46","9.00","564.84","9.00","564.84","0.00","0.00","0.0000","0.00","16.95","7405.68","2023-08-25 00:00:00","2025-04-25 00:00:00"
"440","52","11","B-6","600.00","","20.00","10.46","9.00","564.84","9.00","564.84","0.00","0.00","0.0000","0.00","16.95","7405.68","2023-06-06 00:00:00","2025-02-06 00:00:00"
"441","52","12","B-02","600.00","","20.00","10.46","9.00","564.84","9.00","564.84","0.00","0.00","0.0000","0.00","16.95","7405.68","2023-08-01 00:00:00","2025-04-01 00:00:00"
"442","52","15","BS2311","48.00","","329.00","135.25","9.00","584.28","9.00","584.28","0.00","0.00","0.0000","0.00","278.81","7660.56","2023-08-01 00:00:00","2025-08-01 00:00:00"
"443","52","56","FTHHT02","12.00","","99.00","44.40","9.00","47.95","9.00","47.95","0.00","0.00","0.0000","0.00","83.90","628.70","2023-10-23 00:00:00","2025-01-20 00:00:00"
"444","52","57","FTRBJO1","12.00","","99.00","44.40","9.00","47.95","9.00","47.95","0.00","0.00","0.0000","0.00","83.90","628.70","2023-10-23 00:00:00","2024-09-03 00:00:00"
"445","52","58","FTSHC01","12.00","","99.00","44.40","9.00","47.95","9.00","47.95","0.00","0.00","0.0000","0.00","83.90","628.70","2023-10-23 00:00:00","2024-09-08 00:00:00"
"446","52","59","FTSEI01","12.00","","99.00","44.40","9.00","47.95","9.00","47.95","0.00","0.00","0.0000","0.00","83.90","628.70","2023-10-23 00:00:00","2024-09-08 00:00:00"
"447","52","204","4-1","36.00","","99.00","44.40","9.00","143.86","9.00","143.86","0.00","0.00","0.0000","0.00","83.90","1886.12","2024-04-13 00:00:00","2024-04-13 00:00:00"
"448","52","205","3-1","36.00","","99.00","44.40","9.00","143.86","9.00","143.86","0.00","0.00","0.0000","0.00","83.90","1886.12","2024-04-13 00:00:00","2024-04-13 00:00:00"
"449","52","13","CF005","36.00","","175.00","71.94","9.00","233.09","9.00","233.09","0.00","0.00","0.0000","0.00","148.31","3056.02","2023-07-10 00:00:00","2025-03-10 00:00:00"
"450","52","14","MUF004","36.00","","175.00","71.94","9.00","233.09","9.00","233.09","0.00","0.00","0.0000","0.00","148.31","3056.02","2023-04-06 00:00:00","2024-12-06 00:00:00"
"451","53","211","4-2","5.00","","5000.00","2891.95","9.00","1262.34","9.00","1262.34","0.00","0.00","3.0000","433.79","4237.29","16550.64","2024-04-17 00:00:00","2024-04-17 00:00:00"
"452","53","99","4-2","12.00","","1010.00","584.17","9.00","630.90","9.00","630.90","0.00","0.00","0.0000","0.00","855.93","8271.84","2024-03-10 00:00:00","2024-03-10 00:00:00"
"453","53","100","4-2","12.00","","1010.00","584.17","9.00","630.90","9.00","630.90","0.00","0.00","0.0000","0.00","855.93","8271.84","2024-03-10 00:00:00","2024-03-10 00:00:00"
"454","53","101","4-2","12.00","","1010.00","584.17","9.00","630.90","9.00","630.90","0.00","0.00","0.0000","0.00","855.93","8271.84","2024-03-10 00:00:00","2024-03-10 00:00:00"
"455","53","102","4-2","24.00","","450.00","260.28","9.00","562.20","9.00","562.20","0.00","0.00","0.0000","0.00","381.36","7371.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"456","53","103","4-2","24.00","","450.00","260.28","9.00","562.20","9.00","562.20","0.00","0.00","0.0000","0.00","381.36","7371.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"457","53","104","4-2","18.00","","450.00","260.28","9.00","421.65","9.00","421.65","0.00","0.00","0.0000","0.00","381.36","5528.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"458","53","105","4-2","12.00","","440.00","254.49","9.00","274.85","9.00","274.85","0.00","0.00","0.0000","0.00","372.88","3603.58","2024-03-10 00:00:00","2024-03-10 00:00:00"
"459","53","206","4-2","12.00","","440.00","254.49","9.00","274.85","9.00","274.85","0.00","0.00","0.0000","0.00","372.88","3603.58","2024-04-17 00:00:00","2024-04-17 00:00:00"
"460","53","106","4-2","36.00","","200.00","115.68","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","169.49","4914.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"461","53","107","4-2","18.00","","200.00","115.68","9.00","187.40","9.00","187.40","0.00","0.00","0.0000","0.00","169.49","2457.04","2024-03-10 00:00:00","2024-03-10 00:00:00"
"462","53","207","4-1","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-04-17 00:00:00","2024-04-17 00:00:00"
"463","53","208","4-2","54.00","","195.00","112.79","9.00","548.16","9.00","548.16","0.00","0.00","0.0000","0.00","165.25","7186.98","2024-04-17 00:00:00","2024-04-17 00:00:00"
"464","53","195","4-2","10.00","","2120.00","1226.19","9.00","1103.57","9.00","1103.57","0.00","0.00","0.0000","0.00","1796.61","14469.04","2024-04-05 00:00:00","2024-04-05 00:00:00"
"465","53","111","4-2","12.00","","960.00","555.25","9.00","599.67","9.00","599.67","0.00","0.00","0.0000","0.00","813.56","7862.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"466","53","110","4-2","30.00","","425.00","245.82","9.00","663.71","9.00","663.71","0.00","0.00","0.0000","0.00","360.17","8702.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"467","53","112","4-2","90.00","","195.00","112.79","9.00","913.60","9.00","913.60","0.00","0.00","0.0000","0.00","165.25","11978.30","2024-03-10 00:00:00","2024-03-10 00:00:00"
"468","53","113","4-2","20.00","","2120.00","1226.19","9.00","2207.14","9.00","2207.14","0.00","0.00","0.0000","0.00","1796.61","28938.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"469","53","114","4-2","12.00","","950.00","549.47","9.00","593.43","9.00","593.43","0.00","0.00","0.0000","0.00","805.08","7780.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"470","53","196","4-2","90.00","","440.00","254.49","9.00","2061.37","9.00","2061.37","0.00","0.00","0.0000","0.00","372.88","27026.84","2024-04-05 00:00:00","2024-04-05 00:00:00"
"471","53","115","4-2","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-03-10 00:00:00","2024-03-10 00:00:00"
"472","53","116","4-2","40.00","","2150.00","1243.54","9.00","4476.74","9.00","4476.74","0.00","0.00","0.0000","0.00","1822.03","58695.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"473","53","117","4-2","90.00","","450.00","260.28","9.00","2108.27","9.00","2108.27","0.00","0.00","0.0000","0.00","381.36","27641.74","2024-03-10 00:00:00","2024-03-10 00:00:00"
"474","53","118","4-2","180.00","","205.00","118.57","9.00","1920.83","9.00","1920.83","0.00","0.00","0.0000","0.00","173.73","25184.26","2024-03-10 00:00:00","2024-03-10 00:00:00"
"475","53","123","4-2","240.00","","45.00","26.03","9.00","539.76","9.00","539.76","0.00","0.00","4.0000","249.89","38.14","7076.83","2024-03-10 00:00:00","2024-03-10 00:00:00"
"476","53","124","4-2","240.00","","45.00","26.03","9.00","539.76","9.00","539.76","0.00","0.00","4.0000","249.89","38.14","7076.83","2024-03-10 00:00:00","2024-03-10 00:00:00"
"477","53","128","4-2","240.00","","45.00","26.03","9.00","562.25","9.00","562.25","0.00","0.00","0.0000","0.00","38.14","7371.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"478","53","130","4-2","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"479","53","209","4-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-04-17 00:00:00","2024-04-17 00:00:00"
"480","53","132","4-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"481","53","133","4-2","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"482","53","135","4-2","480.00","","45.00","26.03","9.00","1079.52","9.00","1079.52","0.00","0.00","4.0000","499.78","38.14","14153.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"483","53","136","4-2","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"484","53","137","4-2","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"485","53","199","4-2","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-04-05 00:00:00","2024-04-05 00:00:00"
"486","53","210","4-2","4.00","","3900.00","2255.72","9.00","812.06","9.00","812.06","0.00","0.00","0.0000","0.00","3305.08","10647.00","2024-04-17 00:00:00","2024-04-17 00:00:00"
"487","54","49","4L","12.00","","750.00","343.83","9.00","371.34","9.00","371.34","0.00","0.00","0.0000","0.00","635.59","4868.64","2023-10-21 00:00:00","2025-10-01 00:00:00"
"488","54","66","4L","12.00","","1850.00","848.11","9.00","915.96","9.00","915.96","0.00","0.00","0.0000","0.00","1567.80","12009.24","2023-10-01 00:00:00","2025-10-15 00:00:00"
"489","54","203","4L","5.00","","7200.00","3300.77","9.00","1485.35","9.00","1485.35","0.00","0.00","0.0000","0.00","6101.69","19474.55","2024-04-13 00:00:00","2024-04-13 00:00:00"
"490","54","16","4L","60.00","","450.00","206.30","9.00","1114.02","9.00","1114.02","0.00","0.00","0.0000","0.00","381.36","14606.04","2023-07-21 00:00:00","2025-07-21 00:00:00"
"491","54","200","4L","2.00","","6500.00","2979.87","9.00","536.38","9.00","536.38","0.00","0.00","0.0000","0.00","5508.47","7032.50","2024-04-13 00:00:00","2024-04-13 00:00:00"
"492","55","51","4L","12.00","","1750.00","802.27","9.00","866.45","9.00","866.45","0.00","0.00","0.0000","0.00","1483.05","11360.14","2023-10-21 00:00:00","2025-10-01 00:00:00"
"493","56","79","1","50.00","","195.00","118.99","9.00","535.46","9.00","535.46","0.00","0.00","0.0000","0.00","165.25","7020.42","2024-01-16 00:00:00","2024-01-16 00:00:00"
"494","56","76","1","50.00","","195.00","118.99","9.00","535.46","9.00","535.46","0.00","0.00","0.0000","0.00","165.25","7020.42","2024-01-16 00:00:00","2024-01-16 00:00:00"
"495","57","4","5-1","48.00","","349.00","143.48","9.00","619.83","9.00","619.83","0.00","0.00","0.0000","0.00","295.76","8126.70","2023-08-08 00:00:00","2025-04-08 00:00:00"
"496","57","5","5-1","24.00","","349.00","143.48","9.00","309.92","9.00","309.92","0.00","0.00","0.0000","0.00","295.76","4063.36","2023-08-06 00:00:00","2025-03-06 00:00:00"
"497","57","6","5-1","48.00","","349.00","143.48","9.00","619.83","9.00","619.83","0.00","0.00","0.0000","0.00","295.76","8126.70","2023-07-06 00:00:00","2025-02-06 00:00:00"
"498","57","7","5-1","72.00","","199.00","81.81","9.00","530.13","9.00","530.13","0.00","0.00","0.0000","0.00","168.64","6950.58","2023-08-24 00:00:00","2025-04-24 00:00:00"
"499","57","8","5-1","48.00","","199.00","81.81","9.00","353.42","9.00","353.42","0.00","0.00","0.0000","0.00","168.64","4633.72","2023-05-01 00:00:00","2025-01-01 00:00:00"
"500","57","212","5-1","360.00","","40.00","18.68","9.00","605.34","9.00","605.34","0.00","0.00","0.0000","0.00","33.90","7936.67","2024-05-09 00:00:00","2026-02-14 00:00:00"
"501","57","213","5-1","360.00","","40.00","18.68","9.00","605.34","9.00","605.34","0.00","0.00","0.0000","0.00","33.90","7936.67","2024-05-09 00:00:00","2024-05-09 00:00:00"
"502","57","9","5-1","72.00","","199.00","81.81","9.00","530.13","9.00","530.13","0.00","0.00","0.0000","0.00","168.64","6950.58","2023-09-04 00:00:00","2025-03-04 00:00:00"
"503","58","207","5-1","54.00","","195.00","112.79","9.00","548.16","9.00","548.16","0.00","0.00","0.0000","0.00","165.25","7186.98","2024-04-17 00:00:00","2024-04-17 00:00:00"
"504","58","105","5-1","18.00","","440.00","254.49","9.00","412.27","9.00","412.27","0.00","0.00","0.0000","0.00","372.88","5405.36","2024-03-10 00:00:00","2024-03-10 00:00:00"
"505","58","107","5-1","54.00","","200.00","115.68","9.00","562.20","9.00","562.20","0.00","0.00","0.0000","0.00","169.49","7371.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"506","58","214","5-1","72.00","","195.00","112.79","9.00","730.88","9.00","730.88","0.00","0.00","0.0000","0.00","165.25","9582.64","2024-05-17 00:00:00","2024-05-17 00:00:00"
"507","58","111","5-1","4.00","","960.00","555.25","9.00","199.89","9.00","199.89","0.00","0.00","0.0000","0.00","813.56","2620.78","2024-03-10 00:00:00","2024-03-10 00:00:00"
"508","58","110","5-1","18.00","","425.00","245.82","9.00","398.23","9.00","398.23","0.00","0.00","0.0000","0.00","360.17","5221.22","2024-03-10 00:00:00","2024-03-10 00:00:00"
