"Id","Date","Name","LedgerNo","Label","Debit","Credit","PartyID"
"226","2024-02-15 00:00:00","Bank Account                                                                                                                                                                                            ","C-0009 - T-7                                      ","Payment                                                                                                                                                                                                 ","0.00","100000.00","C-0009              "
"227","2024-02-20 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-178                                      ","Sales                                                                                                                                                                                                   ","4592.00","0.00","C-0011              "
"228","2024-02-21 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-179                                      ","Sales                                                                                                                                                                                                   ","3093.00","0.00","C-0006              "
"229","2024-02-21 00:00:00","ATYOURDOORSTEPDOTIN                                                                                                                                                                                     ","INV-2024-182                                      ","Sales                                                                                                                                                                                                   ","8438.00","0.00","C-0018              "
"230","2024-02-22 00:00:00","ATYOURDOORSTEPDOTIN                                                                                                                                                                                     ","INV-2024-183                                      ","Sales                                                                                                                                                                                                   ","8438.00","0.00","C-0018              "
"231","2024-01-20 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0040                                           ","Purchase                                                                                                                                                                                                ","0.00","150345.00","S-0001              "
"232","2024-02-27 00:00:00","BALAMURUGAN ENTERPRISES                                                                                                                                                                                 ","INV-2024-184                                      ","Sales                                                                                                                                                                                                   ","6237.00","0.00","C-0017              "
"233","2024-03-02 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-185                                      ","Sales                                                                                                                                                                                                   ","7162.00","0.00","C-0002              "
"234","2024-03-08 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-187                                      ","Sales                                                                                                                                                                                                   ","2866.00","0.00","C-0011              "
"235","2024-03-08 00:00:00","HAPPY PETS INTERNATIONAL                                                                                                                                                                                ","INV-2024-188                                      ","Sales                                                                                                                                                                                                   ","7486.00","0.00","C-0015              "
"236","2024-03-08 00:00:00","HARRIS MART                                                                                                                                                                                             ","INV-2024-189                                      ","Sales                                                                                                                                                                                                   ","7192.00","0.00","C-0019              "
"237","2024-03-08 00:00:00","VM classic                                                                                                                                                                                              ","ST-0041                                           ","Purchase                                                                                                                                                                                                ","0.00","363417.00","S-0008              "
"238","2024-03-08 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0041                                           ","Payment                                                                                                                                                                                                 ","363417.00","0.00","S-0008              "
"240","2024-03-11 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-190                                      ","Sales                                                                                                                                                                                                   ","25650.00","0.00","C-0011              "
"241","2024-03-11 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-190                                      ","Payment                                                                                                                                                                                                 ","0.00","25650.00","C-0011              "
"242","2024-03-11 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-191                                      ","Sales                                                                                                                                                                                                   ","17844.00","0.00","C-0021              "
"243","2024-03-11 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-191                                      ","Payment                                                                                                                                                                                                 ","0.00","17844.00","C-0021              "
"244","2024-03-11 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-192                                      ","Sales                                                                                                                                                                                                   ","1013.00","0.00","C-0002              "
"245","2024-03-11 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-192                                      ","Payment                                                                                                                                                                                                 ","0.00","1013.00","C-0002              "
"246","2024-03-12 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2024-193                                      ","Sales                                                                                                                                                                                                   ","9379.00","0.00","C-0005              "
"247","2024-03-12 00:00:00","sri meenakshi enterprises                                                                                                                                                                               ","ST-0042                                           ","Purchase                                                                                                                                                                                                ","0.00","22567.00","S-0009              "
"248","2024-03-12 00:00:00","sri meenakshi enterprises                                                                                                                                                                               ","ST-0043                                           ","Purchase                                                                                                                                                                                                ","0.00","2128.00","S-0009              "
"249","2024-03-12 00:00:00","sri meenakshi enterprises                                                                                                                                                                               ","PR-0001                                           ","Purchase Return                                                                                                                                                                                         ","21868.00","0.00","S-0009              "
"250","2024-03-12 00:00:00","Cash Account                                                                                                                                                                                            ","PR-0001                                           ","Purchase Return                                                                                                                                                                                         ","0.00","21868.00","S-0009              "
"251","2024-03-13 00:00:00","ATYOURDOORSTEPDOTIN                                                                                                                                                                                     ","INV-2024-194                                      ","Sales                                                                                                                                                                                                   ","8438.00","0.00","C-0018              "
"254","2024-03-18 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-195                                      ","Sales                                                                                                                                                                                                   ","4531.00","0.00","C-0006              "
"255","2024-03-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-195                                      ","Payment                                                                                                                                                                                                 ","0.00","4531.00","C-0006              "
"256","2024-03-22 00:00:00","SREEJITH                                                                                                                                                                                                ","INV-2024-197                                      ","Sales                                                                                                                                                                                                   ","43287.00","0.00","C-0022              "
"261","2024-03-23 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-199                                      ","Sales                                                                                                                                                                                                   ","10111.00","0.00","C-0006              "
"262","2024-03-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-199                                      ","Payment                                                                                                                                                                                                 ","0.00","10111.00","C-0006              "
"263","2024-03-23 00:00:00","WOW PUPS                                                                                                                                                                                                ","INV-2024-200                                      ","Sales                                                                                                                                                                                                   ","4928.00","0.00","C-0023              "
"264","2024-03-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-200                                      ","Payment                                                                                                                                                                                                 ","0.00","4928.00","C-0023              "
"265","2024-03-23 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-201                                      ","Sales                                                                                                                                                                                                   ","810.00","0.00","C-0006              "
"266","2024-03-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-201                                      ","Payment                                                                                                                                                                                                 ","0.00","810.00","C-0006              "
"267","2024-03-25 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-202                                      ","Sales                                                                                                                                                                                                   ","4118.00","0.00","C-0002              "
"268","2024-03-25 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-202                                      ","Payment                                                                                                                                                                                                 ","0.00","4118.00","C-0002              "
"269","2024-03-27 00:00:00","NSK Pet Clinic                                                                                                                                                                                          ","INV-2024-203                                      ","Sales                                                                                                                                                                                                   ","1676.00","0.00","C-0001              "
"270","2024-03-27 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-203                                      ","Payment                                                                                                                                                                                                 ","0.00","1676.00","C-0001              "
"271","2024-03-28 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-204                                      ","Sales                                                                                                                                                                                                   ","2670.00","0.00","C-0006              "
"272","2024-03-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-204                                      ","Payment                                                                                                                                                                                                 ","0.00","2670.00","C-0006              "
"273","2024-03-28 00:00:00","ANNAI VET PHARMA                                                                                                                                                                                        ","INV-2024-205                                      ","Sales                                                                                                                                                                                                   ","16148.00","0.00","C-0025              "
"274","2024-03-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-205                                      ","Payment                                                                                                                                                                                                 ","0.00","16148.00","C-0025              "
"275","2024-03-25 00:00:00","VM classic                                                                                                                                                                                              ","ST-0044                                           ","Purchase                                                                                                                                                                                                ","0.00","121850.00","S-0008              "
"276","2024-03-25 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0044                                           ","Payment                                                                                                                                                                                                 ","121850.00","0.00","S-0008              "
"278","2024-03-30 00:00:00","BLUE'S PET CLINIC                                                                                                                                                                                       ","INV-2024-206                                      ","Sales                                                                                                                                                                                                   ","6008.00","0.00","C-0004              "
"279","2024-04-03 00:00:00","VM classic                                                                                                                                                                                              ","ST-0045                                           ","Purchase                                                                                                                                                                                                ","0.00","141533.00","S-0008              "
"280","2024-04-03 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0045                                           ","Payment                                                                                                                                                                                                 ","141533.00","0.00","S-0008              "
"281","2024-04-05 00:00:00","BALAMURUGAN ENTERPRISES                                                                                                                                                                                 ","INV-2024-207                                      ","Sales                                                                                                                                                                                                   ","11206.00","0.00","C-0017              "
"282","2024-04-05 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-207                                      ","Payment                                                                                                                                                                                                 ","0.00","11206.00","C-0017              "
"283","2024-04-06 00:00:00","HARRIS MART                                                                                                                                                                                             ","INV-2024-208                                      ","Sales                                                                                                                                                                                                   ","14260.00","0.00","C-0019              "
"284","2024-04-06 00:00:00","BLUE'S PET CLINIC                                                                                                                                                                                       ","INV-2024-1004                                     ","Sales                                                                                                                                                                                                   ","5512.00","0.00","C-0004              "
"285","2024-04-06 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-1004                                     ","Payment                                                                                                                                                                                                 ","0.00","5512.00","C-0004              "
"286","2024-04-08 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-5                                        ","Sales                                                                                                                                                                                                   ","5742.00","0.00","C-0011              "
"287","2024-04-08 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-6                                        ","Sales                                                                                                                                                                                                   ","7950.00","0.00","C-0011              "
"288","2024-04-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-6                                        ","Payment                                                                                                                                                                                                 ","0.00","7950.00","C-0011              "
"289","2024-04-08 00:00:00","ANNAI AQUARIUM                                                                                                                                                                                          ","INV-2024-7                                        ","Sales                                                                                                                                                                                                   ","10388.00","0.00","C-0014              "
"290","2024-04-08 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-8                                        ","Sales                                                                                                                                                                                                   ","4819.00","0.00","C-0002              "
"291","2024-04-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-8                                        ","Payment                                                                                                                                                                                                 ","0.00","4819.00","C-0002              "
"292","2024-04-08 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10                                       ","Sales                                                                                                                                                                                                   ","1848.00","0.00","C-0002              "
"293","2024-04-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10                                       ","Payment                                                                                                                                                                                                 ","0.00","1848.00","C-0002              "
"294","2024-04-08 00:00:00","JAIHIND PETS MEDICALS                                                                                                                                                                                   ","INV-2024-11                                       ","Sales                                                                                                                                                                                                   ","3960.00","0.00","C-0026              "
"295","2024-04-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-11                                       ","Payment                                                                                                                                                                                                 ","0.00","3960.00","C-0026              "
"298","2024-04-09 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-12                                       ","Sales                                                                                                                                                                                                   ","4996.00","0.00","C-0006              "
"299","2024-04-09 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-12                                       ","Payment                                                                                                                                                                                                 ","0.00","4996.00","C-0006              "
"300","2024-04-09 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-13                                       ","Sales                                                                                                                                                                                                   ","41460.00","0.00","C-0009              "
"303","2024-04-09 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-15                                       ","Sales                                                                                                                                                                                                   ","26365.57","0.00","C-0010              "
"304","2024-04-09 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-15                                       ","Payment                                                                                                                                                                                                 ","0.00","26365.57","C-0010              "
"305","2024-04-12 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-16                                       ","Sales                                                                                                                                                                                                   ","24300.00","0.00","C-0009              "
"306","2024-04-12 00:00:00","JOYRA TRADERS                                                                                                                                                                                           ","INV-2024-17                                       ","Sales                                                                                                                                                                                                   ","6888.00","0.00","C-0027              "
"308","2024-04-13 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0046                                           ","Purchase                                                                                                                                                                                                ","0.00","83076.00","S-0001              "
"309","2024-02-22 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0047                                           ","Purchase                                                                                                                                                                                                ","0.00","109193.00","S-0001              "
"310","2024-02-22 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0048                                           ","Purchase                                                                                                                                                                                                ","0.00","6375.00","S-0001              "
"311","2024-04-05 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0049                                           ","Purchase                                                                                                                                                                                                ","0.00","1028.00","S-0001              "
"312","2024-04-05 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0050                                           ","Purchase                                                                                                                                                                                                ","0.00","107267.00","S-0001              "
"313","2024-04-05 00:00:00","Cash Account                                                                                                                                                                                            ","C-0009 - T-8                                      ","Payment                                                                                                                                                                                                 ","0.00","25000.00","C-0009              "
"314","2024-03-27 00:00:00","Bank Account                                                                                                                                                                                            ","T-4                                               ","Payment                                                                                                                                                                                                 ","115575.00","0.00","S-0001              "
"315","2024-04-19 00:00:00","Bank Account                                                                                                                                                                                            ","T-5                                               ","Payment                                                                                                                                                                                                 ","27273.00","0.00","S-0001              "
"316","2024-03-05 00:00:00","Bank Account                                                                                                                                                                                            ","T-6                                               ","Payment                                                                                                                                                                                                 ","35000.00","0.00","S-0001              "
"317","2024-02-22 00:00:00","Bank Account                                                                                                                                                                                            ","T-7                                               ","Payment                                                                                                                                                                                                 ","150352.00","0.00","S-0001              "
"318","2024-01-30 00:00:00","Bank Account                                                                                                                                                                                            ","T-8                                               ","Payment                                                                                                                                                                                                 ","90000.00","0.00","S-0001              "
"319","2024-02-03 00:00:00","Bank Account                                                                                                                                                                                            ","T-9                                               ","Payment                                                                                                                                                                                                 ","147087.00","0.00","S-0001              "
"320","2024-04-13 00:00:00","Bank Account                                                                                                                                                                                            ","T-10                                              ","Payment                                                                                                                                                                                                 ","90674.00","0.00","S-0001              "
"321","2024-02-27 00:00:00","SRI AISWARYA AGENCY                                                                                                                                                                                     ","ST-0051                                           ","Purchase                                                                                                                                                                                                ","0.00","41879.00","S-0002              "
"322","2024-02-27 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0051                                           ","Payment                                                                                                                                                                                                 ","41879.00","0.00","S-0002              "
"323","2024-03-28 00:00:00","SRI AISWARYA AGENCY                                                                                                                                                                                     ","ST-0052                                           ","Purchase                                                                                                                                                                                                ","0.00","56196.00","S-0002              "
"324","2024-03-28 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0052                                           ","Payment                                                                                                                                                                                                 ","56196.00","0.00","S-0002              "
